Time,T,Shares,Price,MPID,X
34355944,B,100,5220500,,Q
34356898,B,1,5223200,,Q
34359085,S,1,5223700,,Q
34359085,B,17,5223900,,Q
34359247,S,1,5224800,,Q
34359247,S,1,5224900,,Q
34359247,S,13,5224900,,Q
34359247,S,10,5225000,,Q
34359293,S,12,5225000,,Q
34359293,S,8,5225000,,Q
34360330,S,2,5224800,,Q
34360330,S,10,5226000,,Q
34360330,S,2,5226400,,Q
34360330,B,86,5226500,,Q
34364651,B,1,5222400,,Q
34364651,B,57,5222400,,Q
34364651,B,58,5222400,,Q
34364651,B,5,5222400,,Q
34364651,B,5,5222400,,Q
34364651,B,15,5222250,,Q
34365276,B,6,5224600,,Q
34365378,B,1,5225700,,Q
34366064,B,1,5225500,,Q
34366064,B,16,5226000,,Q
34366522,B,31,5225300,,Q
34366609,B,53,5225300,,Q
34367021,S,25,5226000,,Q
34367446,S,2,5226100,,Q
34367446,S,15,5226100,,Q
34367447,S,6,5226100,,Q
34367447,S,77,5226100,,Q
34367578,S,6,5226700,,Q
34367578,S,3,5226700,,Q
34367578,S,5,5226700,,Q
34369041,S,18,5227100,,Q
34369041,S,9,5227100,,Q
34369041,S,5,5227500,,Q
34369143,S,53,5226700,,Q
34369144,S,14,5226700,,Q
34369542,B,100,5226100,,Q
34370246,S,5,5229000,,Q
34370246,B,95,5229400,,Q
34373077,B,2,5228500,,Q
34373077,S,4,5229600,,Q
34373077,S,5,5229900,,Q
34373078,S,5,5230000,,Q
34373078,S,5,5230000,,Q
34373078,S,10,5230000,,Q
34373078,S,2,5230000,,Q
34373078,S,20,5230000,,Q
34373078,S,2,5230000,,Q
34373078,S,2,5230000,,Q
34373078,S,6,5230000,,Q
34373078,S,14,5230000,,Q
34373078,S,5,5230000,,Q
34373078,S,1,5230000,,Q
34373078,S,10,5230000,,Q
34373078,S,1,5230000,,Q
34373078,S,57,5230000,,Q
34373078,S,10,5230000,,Q
34373078,S,33,5230000,,Q
34373078,S,41,5230000,,Q
34373095,S,2,5230800,,Q
34373649,B,2,5229100,,Q
34373649,B,2,5228700,,Q
34373649,B,1,5228000,,Q
34373652,B,10,5228000,,Q
34373652,B,1,5227900,,Q
34373652,B,79,5227900,,Q
34373652,B,21,5227900,,Q
34374246,S,4,5228900,,Q
34374246,S,8,5228900,,Q
34377553,S,2,5230000,,Q
34377553,B,3,5230600,,Q
34377553,B,7,5230600,,Q
34377554,S,1,5230700,,Q
34377554,S,3,5230800,,Q
34379977,S,1,5231600,,Q
34380024,B,100,5230500,,Q
34380397,B,1,5228500,,Q
34380398,B,1,5228300,,Q
34380398,B,1,5228300,,Q
34380398,B,1,5228200,,Q
34380398,B,1,5227900,,Q
34380398,B,100,5228400,,Q
34380423,B,100,5229500,,Q
34382906,B,37,5230100,,Q
34382906,B,26,5230100,,Q
34382906,B,37,5230100,,Q
34382906,B,1,5231600,,Q
34382906,B,6,5231600,,Q
34382906,S,2,5231800,,Q
34382906,S,100,5231800,,Q
34382906,S,56,5231800,,Q
34382906,S,44,5231800,,Q
34382907,B,54,5231700,,Q
34382907,B,10,5230600,,Q
34382907,B,7,5230500,,Q
34382907,B,46,5231700,,Q
34382907,B,6,5231700,,Q
34382907,B,10,5231400,,Q
34382907,S,7,5231800,,Q
34382911,B,100,5231600,,Q
34382913,S,1,5233600,,Q
34382913,S,1,5233600,,Q
34385212,B,100,5231700,,Q
34385212,B,100,5230400,,Q
34385212,B,100,5230200,,Q
34385212,B,1,5229600,,Q
34385212,B,1,5229300,,Q
34385212,B,10,5228900,,Q
34385212,B,100,5228900,,Q
34385212,B,15,5228900,,Q
34385241,B,100,5230000,,Q
34385368,B,100,5232300,,Q
34385372,B,10,5232700,,Q
34385372,S,90,5232800,,Q
34390065,B,100,5233800,,Q
34390065,B,2,5234000,,Q
34390065,B,25,5234000,,Q
34390065,B,10,5234400,,Q
34390065,B,28,5234400,,Q
34392126,B,9,5230400,,Q
34392126,B,100,5232100,,Q
34392126,B,9,5230400,,Q
34392126,B,100,5232100,,Q
34392126,B,9,5230100,,Q
34392126,B,100,5230000,,Q
34392126,B,100,5230000,,Q
34392126,B,21,5230000,,Q
34392126,B,4,5230000,,Q
