Time,T,Shares,Price,MPID,X
34802670,B,100,645500,,Q
34804077,B,100,645300,,Q
34806471,B,100,645300,,Q
34806471,B,100,645200,,Q
34807048,B,273,645000,,Q
34807049,B,727,645000,,Q
34807049,B,100,645000,,Q
34807049,B,1000,645000,,Q
34807049,B,1,645000,,Q
34808868,B,2,644900,,Q
34808868,B,100,644900,,Q
34808868,B,98,644900,,Q
34808868,B,2,644900,,Q
34810002,B,8,644700,,Q
34810002,B,79,644700,,Q
34810143,B,100,644700,,Q
34810143,B,100,644700,,Q
34812292,B,3,644700,,Q
34814943,B,1,644700,,Q
34817729,B,100,644600,,Q
34817729,B,4,644600,,Q
34821071,B,2,644600,,Q
34821071,B,7,644600,,Q
34821071,B,1,644600,,Q
34821190,S,100,644700,,Q
34821190,S,100,644700,,Q
34825544,B,17,644700,,Q
34830352,B,18,644600,,Q
34830352,B,19,644600,,Q
34830352,B,8,644600,,Q
34831246,B,16,644500,,Q
34835853,B,100,644300,,Q
34835853,B,1,644300,,Q
34835853,B,99,644300,,Q
34835853,B,1,644300,,Q
34835853,B,17,644300,,Q
34842884,S,13,644500,,Q
34842884,S,87,644500,,Q
34842884,S,13,644500,,Q
34845246,B,100,644500,,Q
34845247,B,7,644500,,Q
34846442,B,100,644300,,Q
34847108,B,11,644300,,Q
34847127,B,100,644200,,Q
34847127,B,16,644200,,Q
34847149,B,1,644100,,Q
34854623,B,3,644000,,Q
34854623,B,1,644000,,Q
34854623,B,6,644000,,Q
34855765,B,15,643900,,Q
34859546,S,100,644000,,Q
34860878,S,100,644100,,Q
34860878,S,2,644100,,Q
34860878,S,3,644100,,Q
34862967,B,1,643800,,Q
34862967,B,10,643800,,Q
34863972,S,67,643900,,Q
34865455,S,100,644000,,Q
34865455,S,100,644000,,Q
34871384,B,20,644400,,Q
34880349,B,13,644500,,Q
34881172,B,100,644400,,Q
34881172,B,100,644400,,Q
34882778,B,3,644500,,Q
34882778,B,2,644500,,Q
34882778,B,100,644500,,Q
34882779,B,95,644500,,Q
34882779,B,5,644400,,Q
34882779,S,100,644600,,Q
34882781,S,2,644700,,Q
34882782,B,12,644600,,Q
34882782,B,47,644600,,Q
34882782,B,41,644600,,Q
34882782,B,37,644600,,Q
34882799,B,95,644400,,Q
34882799,B,100,644400,,Q
34884540,B,17,644300,,Q
34884540,B,83,644200,,Q
34887064,S,2,644500,,Q
34889043,S,98,644700,,Q
34889044,S,100,644900,,Q
34890370,S,100,644900,,Q
34890370,S,100,644900,,Q
34890370,S,1,645000,,Q
34893160,S,50,645300,,Q
34893160,S,13,645300,,Q
34894245,S,100,645900,,Q
34896439,S,100,646000,,Q
34896439,S,100,646000,,Q
34897645,B,1,646100,,Q
34897645,B,27,646000,,Q
