Time,T,Shares,Price,MPID,X
34741781,S,29,4023500,,Q
34741782,S,3,4023500,,Q
34741782,S,232,4023500,,Q
34743028,B,30,4023500,,Q
34743028,B,30,4023500,,Q
34743028,B,14,4023500,,Q
34743028,B,26,4023500,,Q
34743028,B,1,4023400,,Q
34743028,B,16,4023400,,Q
34743028,B,13,4023400,,Q
34744962,B,100,4024000,,Q
34753024,B,16,4024800,,Q
34753024,B,12,4024800,,Q
34753024,B,58,4024800,,Q
34753025,B,42,4024800,,Q
34753025,B,12,4024800,,Q
34753025,B,49,4024800,,Q
34753025,B,33,4024800,,Q
34753025,B,16,4024800,,Q
34753025,B,42,4024800,,Q
34753025,B,49,4024800,,Q
34753025,B,9,4024800,,Q
34761374,B,24,4023100,,Q
34761374,B,12,4023100,,Q
34761374,B,49,4023100,,Q
34761375,B,18,4023000,,Q
34761375,B,6,4023000,,Q
34767771,B,1,4022450,,Q
34767771,B,19,4022450,,Q
34767772,B,1,4022900,,Q
34773543,B,19,4026100,,Q
34773543,B,19,4026100,,Q
34773544,B,39,4026500,,Q
34773544,B,39,4026500,,Q
34773544,B,19,4026500,,Q
34773544,S,12,4027000,,Q
34773544,S,7,4027000,,Q
34798084,B,100,4031100,,Q
34798084,S,100,4031400,,Q
34798084,B,25,4031400,,Q
34801993,B,49,4029200,,Q
34801993,B,20,4029100,,Q
34801993,B,17,4029100,,Q
34801993,B,39,4029100,,Q
34801993,B,1,4029100,,Q
34801993,B,19,4029000,,Q
34801994,B,14,4029000,,Q
34801996,B,67,4029000,,Q
34801996,B,33,4029000,,Q
34804582,B,15,4027500,,Q
34804582,B,13,4027500,,Q
34804582,B,38,4027500,,Q
34810566,B,65,4029500,,Q
34810566,S,5,4029700,,Q
34810566,S,15,4029700,,Q
34810566,S,45,4029700,,Q
34810566,S,6,4029700,,Q
34810566,S,60,4029700,,Q
34810569,S,100,4030300,,Q
34812449,B,71,4031900,,Q
34812449,B,60,4031900,,Q
34822777,S,11,4033700,,Q
34822777,S,20,4033900,,Q
34824618,B,13,4033900,,Q
34824618,B,11,4033900,,Q
34824618,B,12,4033900,,Q
34824619,B,11,4033600,,Q
34830073,B,10,4032300,,Q
34840031,B,17,4031400,,Q
34851643,B,7,4029600,,Q
34851643,B,20,4029300,,Q
34857775,B,8,4028100,,Q
34857799,B,11,4026400,,Q
34857799,B,14,4026400,,Q
